mean_silence_duration,variance_silence_duration,mean_activity_duration,variance_activity_duration,30_quartile_activity_duration,60_quartile_activity_duration,90_quartile_activity_duration,tcp_upload_bytes_std_dev,tcp_download_bytes_std_dev,udp_upload_bytes_std_dev,udp_download_bytes_std_dev,tcp_upload_bytes_mean,tcp_download_bytes_mean,udp_upload_bytes_mean,udp_download_bytes_mean,95_percentile_upload_bytes,98_percentile_upload_bytes,95_percentile_download_bytes,98_percentile_download_bytes,bytes_mean,bytes_std_dev,packets_mean,packets_std_dev
14.737,181.036,1.111,0.099,1.000,1.000,1.300,29.953,102.222,377.200,162.185,10.593,32.430,31.137,14.897,80.000,134.360,215.300,397.860,89.057,548.487,0.650,2.122
15.611,229.904,1.118,0.104,1.000,1.000,1.400,28.594,96.425,377.200,162.185,10.373,31.753,31.137,14.897,80.000,134.000,215.000,397.860,88.160,546.518,0.617,1.979
17.750,221.938,1.067,0.062,1.000,1.000,1.000,27.297,94.319,262.621,98.945,9.393,29.010,15.427,7.440,40.000,134.000,155.150,347.900,61.270,375.093,0.513,1.642
15.611,194.127,1.056,0.052,1.000,1.000,1.000,27.297,96.601,397.093,164.248,9.393,30.320,32.703,15.047,40.000,134.000,214.050,397.860,87.463,568.481,0.587,1.996
14.789,172.271,1.056,0.052,1.000,1.000,1.000,26.597,88.759,397.093,164.248,9.127,28.927,32.703,15.047,40.000,134.000,214.050,394.280,85.803,566.892,0.563,1.918
12.043,131.433,1.045,0.043,1.000,1.000,1.000,27.888,93.995,501.288,206.270,9.973,31.747,50.507,22.313,80.000,134.000,216.300,552.700,114.540,711.149,0.660,2.186
12.636,133.595,1.048,0.045,1.000,1.000,1.000,26.651,101.864,501.288,206.270,9.260,33.683,50.507,22.313,42.000,134.000,263.300,594.840,115.763,712.141,0.640,2.184
13.286,120.585,1.050,0.048,1.000,1.000,1.000,26.705,102.513,501.288,206.270,9.393,34.117,50.507,22.313,42.000,134.000,269.250,594.840,116.330,712.190,0.643,2.182
12.591,110.696,1.095,0.086,1.000,1.000,1.000,26.739,107.589,501.288,206.270,9.660,35.703,50.507,22.313,80.000,134.000,297.900,635.020,118.183,712.847,0.650,2.174
11.375,108.651,1.125,0.109,1.000,1.000,1.700,32.488,121.466,428.255,181.600,11.973,42.550,35.080,14.873,80.000,134.000,315.200,556.740,104.477,622.943,0.713,2.225
10.920,76.634,1.125,0.109,1.000,1.000,1.700,31.719,121.797,428.255,181.600,11.527,42.857,35.080,14.873,80.000,134.000,297.900,556.740,104.337,622.964,0.703,2.220
10.037,58.036,1.115,0.102,1.000,1.000,1.500,32.024,116.923,428.255,181.600,12.060,43.173,35.080,14.873,80.000,134.000,275.150,550.120,105.187,622.012,0.733,2.232
8.933,36.462,1.103,0.093,1.000,1.000,1.200,33.592,127.870,428.255,181.600,13.307,48.763,35.080,14.873,82.000,134.000,315.200,593.600,112.023,624.342,0.800,2.302
9.643,50.372,1.111,0.099,1.000,1.000,1.400,33.909,132.162,307.848,125.652,13.260,50.110,17.803,7.267,80.000,134.000,315.200,593.600,88.440,458.891,0.747,2.090
9.643,52.730,1.111,0.099,1.000,1.000,1.400,33.407,129.658,307.848,125.652,13.127,49.327,17.803,7.267,80.000,134.000,297.900,593.600,87.523,457.832,0.740,2.062
10.462,69.787,1.120,0.106,1.000,1.000,1.600,33.854,127.444,0.000,0.000,12.727,47.157,0.000,0.000,80.000,134.000,275.150,556.740,59.883,156.238,0.660,1.820
10.920,89.034,1.125,0.109,1.000,1.000,1.700,34.295,120.272,0.000,0.000,12.640,42.890,0.000,0.000,80.000,134.000,259.350,440.360,55.530,149.636,0.637,1.798
10.920,88.714,1.125,0.109,1.000,1.000,1.700,33.667,119.575,0.000,0.000,12.593,43.110,0.000,0.000,80.000,134.000,255.200,440.360,55.703,148.737,0.647,1.795
11.458,101.582,1.087,0.079,1.000,1.000,1.000,33.127,114.256,0.000,0.000,12.327,41.703,0.000,0.000,80.000,134.000,254.000,363.520,54.030,143.021,0.633,1.766
13.333,93.746,1.000,0.000,1.000,1.000,1.000,28.687,97.855,0.000,0.000,10.993,36.640,0.000,0.000,40.000,134.000,208.350,300.060,47.633,120.701,0.543,1.364
13.286,119.918,1.000,0.000,1.000,1.000,1.000,29.760,97.115,0.000,0.000,11.573,36.347,0.000,0.000,42.000,134.000,208.000,300.060,47.920,120.623,0.560,1.383
13.333,138.127,1.000,0.000,1.000,1.000,1.000,29.821,101.401,0.000,0.000,11.127,35.870,0.000,0.000,40.000,134.000,205.050,304.180,46.997,125.627,0.557,1.479
14.842,150.028,1.000,0.000,1.000,1.000,1.000,28.796,91.242,0.000,0.000,10.193,31.690,0.000,0.000,40.000,134.000,192.400,300.060,41.883,114.213,0.497,1.367
15.722,191.978,1.000,0.000,1.000,1.000,1.000,28.381,81.568,0.000,0.000,10.107,28.437,0.000,0.000,40.000,134.000,171.300,266.400,38.543,103.597,0.470,1.237
16.706,167.855,1.000,0.000,1.000,1.000,1.000,27.611,82.407,0.000,0.000,9.527,27.873,0.000,0.000,40.000,134.000,177.150,281.100,37.400,104.183,0.450,1.236
13.850,167.827,1.211,0.377,1.000,1.000,1.400,26.851,80.510,893.222,402.301,9.260,26.593,109.770,52.717,80.000,219.560,206.450,715.060,198.340,1188.251,0.733,2.373
12.500,160.341,1.190,0.345,1.000,1.000,1.000,27.204,86.238,893.222,402.301,9.660,28.760,109.770,52.717,80.000,219.560,218.300,715.060,200.907,1188.420,0.763,2.395
12.500,164.523,1.190,0.345,1.000,1.000,1.000,27.982,86.709,893.222,402.301,9.707,28.657,109.770,52.717,82.700,219.560,218.300,715.060,200.850,1188.507,0.753,2.397
13.750,191.287,1.250,0.388,1.000,1.000,2.100,26.774,83.740,952.994,509.974,8.593,25.167,129.837,73.223,134.000,2468.440,281.250,1358.840,236.820,1351.296,0.780,2.612
11.696,164.994,1.409,0.514,1.000,1.000,2.900,35.406,100.808,992.250,512.309,9.940,28.187,152.907,77.743,134.000,3285.120,384.750,1358.840,268.777,1390.257,0.837,2.683
11.167,149.639,1.391,0.499,1.000,1.000,2.800,37.552,114.794,992.250,512.309,10.473,31.373,152.907,77.743,134.000,3285.120,565.150,1358.840,272.497,1391.328,0.877,2.779
12.227,165.630,1.409,0.514,1.000,1.000,2.900,37.303,109.470,992.250,512.309,10.653,30.190,152.907,77.743,134.000,3285.120,551.500,1358.840,271.493,1390.870,0.863,2.721
12.273,146.471,1.429,0.531,1.000,1.000,3.000,36.655,105.880,992.250,512.309,10.340,29.107,152.907,77.743,134.000,3285.120,385.250,1358.840,270.097,1390.763,0.857,2.716
11.167,157.222,1.391,0.499,1.000,1.000,2.800,36.969,108.284,992.250,512.309,11.007,32.163,152.907,77.743,134.000,3285.120,385.250,1358.840,273.820,1390.414,0.893,2.724
10.680,157.178,1.375,0.484,1.000,1.000,2.700,38.027,109.319,992.250,512.309,11.720,33.787,152.907,77.743,134.000,3285.120,385.250,1358.840,276.157,1390.205,0.920,2.733
13.048,165.188,1.300,0.310,1.000,1.000,2.000,37.318,108.898,442.927,321.329,11.673,34.623,43.137,25.027,80.000,160.280,232.650,651.920,114.460,745.595,0.633,1.833
13.750,162.188,1.316,0.321,1.000,1.000,2.000,37.288,110.187,442.927,321.329,11.540,34.460,43.137,25.027,80.000,160.280,232.650,651.920,114.163,745.827,0.623,1.828
13.048,151.474,1.300,0.310,1.000,1.000,2.000,37.431,114.092,442.927,321.329,11.540,35.177,43.137,25.027,80.000,160.280,246.000,651.920,114.880,746.489,0.627,1.842
13.095,171.991,1.250,0.287,1.000,1.000,2.000,38.192,114.741,286.971,55.218,12.520,37.263,23.070,4.520,80.000,134.520,231.050,591.140,77.373,367.078,0.590,1.513
17.750,200.562,1.067,0.062,1.000,1.000,1.000,28.389,92.734,0.000,0.000,9.393,28.497,0.000,0.000,40.000,134.000,172.250,245.400,37.890,116.718,0.443,1.288
19.000,179.467,1.071,0.066,1.000,1.000,1.000,25.250,75.964,0.000,0.000,8.860,26.187,0.000,0.000,40.000,134.000,172.250,232.260,35.047,95.369,0.407,1.046
16.588,187.654,1.125,0.109,1.000,1.000,1.500,26.258,85.683,148.074,131.128,9.793,31.547,8.563,7.583,40.000,134.000,220.050,318.020,57.487,315.783,0.517,1.660
13.850,140.028,1.150,0.128,1.000,1.000,2.000,29.440,101.128,148.074,131.128,11.307,36.977,8.563,7.583,42.000,134.000,224.700,319.140,64.430,322.216,0.603,1.835
14.632,143.391,1.158,0.133,1.000,1.000,2.000,28.448,99.682,148.074,131.128,10.460,34.953,8.563,7.583,40.000,134.000,220.400,319.140,61.560,321.460,0.570,1.814
14.684,137.479,1.167,0.139,1.000,1.000,2.000,27.624,99.684,148.074,131.128,9.927,33.547,8.563,7.583,40.000,134.000,217.150,327.780,59.620,321.189,0.540,1.789
13.950,145.047,1.105,0.094,1.000,1.000,1.200,30.617,105.124,148.074,131.128,10.543,34.727,8.563,7.583,80.000,134.000,228.500,416.040,61.417,324.243,0.540,1.813
14.737,150.931,1.111,0.099,1.000,1.000,1.300,29.599,99.500,148.074,131.128,10.097,33.203,8.563,7.583,40.000,134.000,220.400,357.180,59.447,321.989,0.523,1.782
13.950,127.947,1.105,0.094,1.000,1.000,1.200,34.457,110.187,148.074,131.128,10.897,36.637,8.563,7.583,42.000,134.000,238.800,416.000,63.680,328.464,0.573,1.984
13.238,104.181,1.100,0.090,1.000,1.000,1.100,35.474,126.253,148.074,131.128,11.297,41.160,8.563,7.583,80.000,134.000,254.350,468.900,68.603,335.374,0.603,2.072
11.458,71.415,1.087,0.079,1.000,1.000,1.000,59.746,136.970,148.074,131.128,15.687,48.403,8.563,7.583,80.000,160.000,299.050,634.900,80.237,348.353,0.717,2.234
11.458,65.582,1.087,0.079,1.000,1.000,1.000,59.460,136.728,148.074,131.128,15.373,47.763,8.563,7.583,80.000,160.000,299.050,634.900,79.283,348.281,0.717,2.246
12.636,64.231,1.048,0.045,1.000,1.000,1.000,59.071,131.068,0.000,0.000,14.040,41.043,0.000,0.000,80.000,134.520,228.500,563.440,55.083,177.477,0.587,1.846
13.333,96.032,1.000,0.000,1.000,1.000,1.000,58.439,122.442,0.000,0.000,13.773,39.807,0.000,0.000,42.000,134.520,224.200,466.940,53.580,168.002,0.560,1.709
12.591,87.333,1.045,0.043,1.000,1.000,1.000,60.035,142.031,0.000,0.000,15.553,48.713,0.000,0.000,82.000,160.000,333.550,634.780,64.267,187.932,0.653,1.881
11.500,69.000,1.043,0.042,1.000,1.000,1.000,59.700,142.031,0.000,0.000,15.773,50.607,0.000,0.000,80.000,160.000,333.500,634.780,66.380,187.812,0.680,1.884
11.000,65.120,1.042,0.040,1.000,1.000,1.000,58.651,138.046,338.916,286.522,15.337,48.870,19.600,16.570,80.000,160.000,327.300,673.120,100.377,647.983,0.750,2.233
9.714,58.204,1.037,0.036,1.000,1.000,1.000,59.437,143.521,380.564,288.851,16.317,53.270,29.677,18.743,120.000,160.000,346.150,673.120,118.007,681.106,0.810,2.292
10.538,78.787,1.040,0.038,1.000,1.000,1.000,56.321,133.039,380.564,288.851,14.937,48.547,29.677,18.743,120.000,160.000,343.050,652.420,111.903,677.691,0.740,2.107
9.679,73.647,1.074,0.069,1.000,1.000,1.000,56.261,126.257,380.564,288.851,15.337,48.223,29.677,18.743,120.000,134.520,343.050,634.360,111.980,676.276,0.770,2.110
9.679,75.861,1.074,0.069,1.000,1.000,1.000,30.758,120.946,461.430,315.694,12.193,45.400,44.867,26.173,120.000,134.000,343.050,652.420,128.633,773.979,0.777,2.232
9.679,80.718,1.074,0.069,1.000,1.000,1.000,32.071,121.194,461.430,315.694,12.507,45.273,44.867,26.173,120.000,134.520,342.050,652.420,128.820,774.198,0.777,2.241
10.074,75.772,1.077,0.071,1.000,1.000,1.000,31.461,122.309,461.430,315.694,12.727,47.687,44.867,26.173,120.000,134.520,342.050,652.420,131.453,774.083,0.797,2.235
10.037,88.554,1.115,0.102,1.000,1.000,1.500,33.806,133.303,461.430,315.694,13.260,49.047,44.867,26.173,120.000,160.000,343.050,678.380,133.347,776.786,0.840,2.424
11.417,104.743,1.130,0.113,1.000,1.000,1.800,31.306,111.682,461.430,315.694,11.660,39.470,44.867,26.173,82.000,134.520,273.450,652.520,122.170,773.186,0.747,2.304
11.375,105.401,1.125,0.109,1.000,1.000,1.700,32.216,110.633,461.430,315.694,11.973,38.497,44.867,26.173,120.000,134.520,273.200,652.520,121.510,773.176,0.753,2.319
11.417,104.826,1.130,0.113,1.000,1.000,1.800,31.613,112.886,347.404,195.305,12.193,41.617,33.860,17.867,82.000,134.520,277.250,652.520,105.537,550.463,0.757,2.228
12.545,96.157,1.143,0.122,1.000,1.000,2.000,30.827,106.213,301.345,191.833,11.793,38.543,23.783,15.693,80.000,134.000,225.500,350.680,89.813,508.662,0.717,2.175
11.957,90.302,1.136,0.118,1.000,1.000,1.900,31.646,105.720,406.218,230.632,12.373,38.890,39.617,23.150,82.000,134.520,225.500,678.380,114.030,645.460,0.793,2.397
14.737,117.878,1.111,0.099,1.000,1.000,1.300,29.678,94.927,406.218,230.632,10.860,33.390,39.617,23.150,80.000,134.520,208.650,316.380,107.017,643.723,0.707,2.312
16.588,128.125,1.125,0.109,1.000,1.000,1.500,28.961,87.400,311.071,192.141,10.327,30.647,24.427,15.720,40.000,134.000,205.150,282.380,81.120,513.387,0.613,2.041
17.562,145.621,1.267,0.329,1.000,1.000,2.000,30.053,104.724,311.071,192.141,11.127,35.747,24.427,15.720,42.000,134.000,221.050,308.380,87.020,517.139,0.660,2.122
15.500,156.139,1.235,0.298,1.000,1.000,2.000,30.891,105.704,311.071,192.141,11.040,34.423,24.427,15.720,80.000,134.000,221.050,447.540,85.610,517.686,0.653,2.148
18.867,160.382,1.214,0.311,1.000,1.000,1.700,26.380,86.616,311.071,192.141,9.260,28.497,24.427,15.720,40.000,134.000,200.100,280.420,77.903,512.728,0.550,1.898
18.933,196.329,1.143,0.265,1.000,1.000,1.000,26.325,86.059,311.071,192.141,9.127,27.740,24.427,15.720,40.000,134.000,200.100,280.420,77.013,512.660,0.540,1.893
20.357,176.801,1.154,0.284,1.000,1.000,1.000,26.066,85.947,311.071,192.141,8.993,27.567,24.427,15.720,40.000,134.000,200.100,280.420,76.707,512.576,0.530,1.877
21.923,171.917,1.154,0.284,1.000,1.000,1.000,27.621,84.769,273.784,128.938,8.773,24.810,15.833,7.457,40.000,134.000,181.800,280.000,56.873,414.853,0.453,1.577
22.000,164.615,1.167,0.306,1.000,1.000,1.000,27.309,89.918,273.784,128.938,8.460,24.757,15.833,7.457,40.000,134.000,136.400,281.080,56.507,416.271,0.450,1.615
23.917,136.410,1.182,0.331,1.000,1.000,1.000,27.844,89.522,0.000,0.000,8.193,23.700,0.000,0.000,40.000,134.000,120.250,280.000,31.893,112.475,0.377,1.271
20.357,211.801,1.154,0.284,1.000,1.000,1.000,31.616,107.331,0.000,0.000,9.840,30.447,0.000,0.000,40.000,134.000,199.050,336.180,40.287,134.472,0.467,1.522
20.357,154.658,1.154,0.284,1.000,1.000,1.000,31.145,108.818,0.000,0.000,9.927,32.220,0.000,0.000,40.000,134.000,218.200,336.180,42.147,135.944,0.483,1.535
19.067,128.596,1.000,0.000,1.000,1.000,1.000,29.229,94.497,0.000,0.000,8.993,28.063,0.000,0.000,40.000,134.000,197.100,320.280,37.057,119.487,0.430,1.378
16.706,125.384,1.000,0.000,1.000,1.000,1.000,29.337,105.540,0.000,0.000,9.793,33.897,0.000,0.000,40.000,134.000,219.400,337.200,43.690,129.158,0.470,1.374
14.842,101.501,1.000,0.000,1.000,1.000,1.000,30.453,106.799,0.000,0.000,10.507,35.437,0.000,0.000,40.000,134.000,246.400,337.200,45.943,131.177,0.500,1.413
15.722,123.756,1.000,0.000,1.000,1.000,1.000,29.564,107.274,0.000,0.000,9.927,35.217,0.000,0.000,40.000,134.000,246.400,337.200,45.143,131.195,0.480,1.396
16.706,132.678,1.000,0.000,1.000,1.000,1.000,29.425,106.745,0.000,0.000,9.527,33.960,0.000,0.000,40.000,134.000,246.400,337.200,43.487,130.546,0.457,1.384
16.706,148.561,1.000,0.000,1.000,1.000,1.000,28.526,104.828,0.000,0.000,9.260,32.930,0.000,0.000,40.000,134.000,219.050,323.480,42.190,127.428,0.443,1.344
17.688,180.715,1.062,0.059,1.000,1.000,1.000,28.768,102.357,0.000,0.000,9.440,33.180,0.000,0.000,40.000,134.000,219.050,322.720,42.620,124.405,0.440,1.296
16.647,136.111,1.062,0.059,1.000,1.000,1.000,28.657,109.199,0.000,0.000,9.793,35.710,0.000,0.000,40.000,134.000,239.350,456.760,45.503,132.062,0.477,1.403
16.647,133.170,1.062,0.059,1.000,1.000,1.000,26.872,100.267,0.000,0.000,8.993,31.290,0.000,0.000,40.000,134.000,200.400,308.020,40.283,120.543,0.427,1.269
14.737,143.878,1.111,0.099,1.000,1.000,1.300,27.816,100.145,266.464,128.765,9.440,31.307,15.410,7.447,40.000,134.000,200.400,456.760,63.603,411.020,0.503,1.666
15.611,150.904,1.118,0.104,1.000,1.000,1.400,26.817,96.982,266.464,128.765,8.860,29.627,15.410,7.447,40.000,134.000,208.050,356.040,61.343,410.145,0.483,1.652
17.688,160.215,1.133,0.116,1.000,1.000,1.600,26.470,82.269,266.464,128.765,8.060,23.510,15.410,7.447,40.000,134.000,135.100,275.040,54.427,406.858,0.440,1.633
18.933,119.929,1.143,0.122,1.000,1.000,1.700,26.207,82.077,266.464,128.765,7.927,23.470,15.410,7.447,40.000,134.000,135.100,265.200,54.253,406.721,0.430,1.614
16.588,117.301,1.125,0.109,1.000,1.000,1.500,27.572,86.148,266.464,128.765,9.307,27.860,15.410,7.447,40.000,134.000,208.050,303.400,60.023,407.672,0.493,1.646
16.588,100.360,1.125,0.109,1.000,1.000,1.500,28.101,91.734,266.464,128.765,9.660,29.620,15.410,7.447,40.000,134.000,208.050,323.620,62.137,409.428,0.530,1.746
17.688,85.340,1.133,0.116,1.000,1.000,1.600,28.051,91.262,266.464,128.765,9.527,28.927,15.410,7.447,40.000,134.000,208.050,323.620,61.310,409.328,0.520,1.741
16.647,120.111,1.062,0.059,1.000,1.000,1.000,28.665,89.339,266.464,128.765,9.660,28.357,15.410,7.447,40.000,134.000,209.000,304.380,60.873,409.082,0.527,1.761
16.588,108.830,1.059,0.055,1.000,1.000,1.000,28.670,82.668,266.464,128.765,10.240,29.033,15.410,7.447,40.000,134.000,209.300,303.020,62.130,407.059,0.537,1.682
16.647,104.111,1.062,0.059,1.000,1.000,1.000,26.539,75.560,266.464,128.765,9.660,28.707,15.410,7.447,40.000,134.000,215.000,287.320,61.223,404.796,0.513,1.588
17.812,92.402,1.000,0.000,1.000,1.000,1.000,26.692,75.434,0.000,0.000,10.060,29.603,0.000,0.000,40.000,134.000,209.300,275.240,39.663,97.068,0.470,1.190
16.706,102.796,1.000,0.000,1.000,1.000,1.000,59.153,381.013,174.472,129.399,14.413,51.083,10.090,7.483,40.000,134.000,209.300,295.160,83.070,732.424,0.590,2.226
19.067,116.329,1.000,0.000,1.000,1.000,1.000,58.753,381.268,174.472,129.399,13.967,51.377,10.090,7.483,40.000,134.000,215.000,299.080,82.917,732.521,0.573,2.215
19.067,116.729,1.000,0.000,1.000,1.000,1.000,58.725,381.011,174.472,129.399,13.700,49.813,10.090,7.483,40.000,134.000,192.850,299.080,81.087,732.391,0.560,2.212
20.500,149.536,1.000,0.000,1.000,1.000,1.000,58.617,380.413,174.472,129.399,12.767,45.873,10.090,7.483,40.000,134.000,178.550,287.160,76.213,732.103,0.510,2.199
20.500,181.964,1.000,0.000,1.000,1.000,1.000,58.418,379.157,174.472,129.399,12.680,44.680,10.090,7.483,40.000,134.000,178.550,266.420,74.933,731.139,0.487,2.124
19.000,141.733,1.071,0.066,1.000,1.000,1.000,58.729,380.814,174.472,129.399,13.537,49.130,10.090,7.483,40.000,134.000,202.650,295.080,80.240,732.099,0.537,2.155
19.000,143.867,1.071,0.066,1.000,1.000,1.000,58.590,381.781,174.472,129.399,13.937,51.860,10.090,7.483,40.000,134.000,216.250,299.080,83.370,732.576,0.560,2.160
20.429,182.673,1.077,0.071,1.000,1.000,1.000,58.456,382.115,174.472,129.399,13.537,51.927,10.090,7.483,40.000,134.000,240.400,303.420,83.037,732.750,0.540,2.151
18.933,188.596,1.067,0.062,1.000,1.000,1.000,59.249,383.516,174.472,129.399,14.250,52.957,10.090,7.483,80.000,134.000,240.400,324.460,84.780,733.835,0.573,2.216
22.000,195.692,1.077,0.071,1.000,1.000,1.000,58.652,383.438,174.472,129.399,12.870,50.333,10.090,7.483,40.000,134.000,245.150,303.880,80.777,733.708,0.510,2.186
19.000,188.133,1.071,0.066,1.000,1.000,1.000,26.723,90.884,0.000,0.000,9.497,31.603,0.000,0.000,40.000,134.000,248.250,324.460,41.100,111.218,0.433,1.169
15.444,183.247,1.222,0.284,1.000,1.000,2.000,42.785,109.223,1269.625,2967.335,13.790,39.327,91.620,214.473,82.000,151.460,276.050,560.280,359.210,3665.145,1.013,5.538
13.850,131.227,1.211,0.271,1.000,1.000,2.000,43.144,119.601,1269.625,2967.335,14.543,44.487,91.620,214.473,82.000,160.280,278.300,576.160,365.123,3665.090,1.077,5.572
11.167,99.722,1.391,0.673,1.000,1.000,2.800,56.408,436.414,3422.196,120775.376,19.607,73.980,449.373,12619.340,151.450,6595.800,469.750,14385.520,13162.300,123057.694,13.413,115.664
10.038,92.191,1.560,0.806,1.000,1.000,3.000,67.558,437.105,3728.706,120771.812,24.033,78.403,633.300,12730.867,884.200,10247.900,714.650,18298.040,13466.603,123049.731,13.967,115.675
10.480,127.290,1.583,0.826,1.000,1.000,3.000,67.409,436.059,3728.706,120771.812,23.443,75.327,633.300,12730.867,884.200,10247.900,714.650,18298.040,13462.937,123050.124,13.933,115.679
9.556,87.358,1.615,0.852,1.000,1.000,3.000,67.934,436.867,3776.692,120767.698,23.790,74.987,708.410,12783.020,3512.700,10247.900,876.950,18298.040,13590.207,123042.033,14.170,115.672
8.793,79.474,1.607,0.810,1.000,1.000,3.000,67.961,436.522,3777.877,120766.655,23.257,71.987,722.253,12793.603,3512.700,10247.900,1488.450,18298.040,13611.100,123040.092,14.190,115.671
8.367,72.966,1.690,0.835,1.000,1.800,3.000,71.970,435.279,4147.791,120772.218,24.580,71.667,927.187,13068.743,5877.700,12240.720,3495.150,24320.580,14092.177,123056.231,14.967,115.771
8.000,69.419,1.677,0.799,1.000,2.000,3.000,72.241,435.032,4156.517,120771.058,24.893,70.807,954.857,13080.527,5877.700,12240.720,3495.150,24320.580,14131.083,123052.813,15.057,115.764
8.300,71.543,1.759,0.804,1.000,2.000,3.000,72.711,434.797,4156.517,120771.058,25.067,69.713,954.857,13080.527,5877.700,12240.720,3495.150,24320.580,14130.163,123052.917,15.057,115.765
8.621,82.787,1.786,0.954,1.000,2.000,3.000,71.022,431.233,4119.063,120754.178,24.380,64.753,980.617,12901.820,6596.500,12240.720,2861.800,18298.040,13971.570,123025.611,14.787,115.697
8.929,87.995,1.786,0.954,1.000,2.000,3.000,70.910,428.891,4119.063,120754.178,23.627,60.190,980.617,12901.820,6596.500,12240.720,2861.800,18298.040,13966.253,123026.200,14.727,115.702
10.360,98.950,1.708,0.790,1.000,2.000,3.000,61.630,94.444,2698.759,3273.394,19.137,33.607,636.113,507.323,4253.100,9327.840,1644.700,5150.400,1196.180,5135.893,2.477,8.589
11.565,81.898,1.545,0.702,1.000,1.000,2.900,48.680,89.012,2256.660,2974.816,14.443,28.627,452.187,395.797,2803.050,7982.160,1043.100,5064.540,891.053,4568.463,1.910,7.645
11.609,104.412,1.500,0.705,1.000,1.000,2.900,48.649,87.767,2256.660,2974.816,14.177,27.213,452.187,395.797,2803.050,7982.160,1043.100,5064.540,889.373,4568.744,1.893,7.646
12.857,112.408,1.429,0.626,1.000,1.000,2.000,47.734,77.328,2259.143,3973.090,13.030,23.420,415.383,500.343,2033.600,7982.160,927.850,3368.580,952.177,5541.895,1.910,8.952
13.650,116.028,1.421,0.665,1.000,1.000,2.200,47.378,85.097,2255.278,3972.042,12.850,25.467,401.540,489.760,277.950,7982.160,614.150,3368.580,929.617,5537.576,1.870,8.947
15.333,100.222,1.412,0.713,1.000,1.000,2.400,41.371,93.204,1755.524,3758.199,12.060,28.857,263.510,390.010,134.000,4043.440,406.200,2080.280,694.437,4822.877,1.473,7.536
15.389,87.015,1.353,0.699,1.000,1.000,2.400,41.396,94.317,1768.461,3769.313,12.193,29.783,259.507,398.053,134.000,4054.680,330.950,2090.380,699.537,4855.830,1.467,7.576
15.389,73.349,1.278,0.645,1.000,1.000,1.600,40.240,91.767,1768.461,3769.313,11.353,27.900,259.507,398.053,134.000,4054.680,327.100,2090.380,696.813,4856.115,1.430,7.569
15.556,72.358,1.176,0.263,1.000,1.000,1.400,28.701,98.515,1459.165,3760.199,8.680,28.420,175.053,374.403,82.000,236.840,276.450,857.540,586.557,4691.802,1.277,7.450
16.529,56.720,1.188,0.277,1.000,1.000,1.500,28.805,98.023,1459.165,3760.199,8.947,28.837,175.053,374.403,82.000,236.840,276.450,857.540,587.240,4691.713,1.287,7.449
13.900,74.690,1.158,0.238,1.000,1.000,1.200,28.416,90.563,1442.552,3756.926,9.173,28.620,161.803,364.033,80.000,135.600,268.400,555.080,563.630,4675.289,1.247,7.340
13.143,56.027,1.143,0.218,1.000,1.000,1.000,29.571,98.432,1588.526,4675.057,10.327,33.923,201.077,526.337,82.000,236.840,297.300,678.140,771.663,5819.818,1.653,9.366
11.870,70.896,1.227,0.357,1.000,1.000,1.900,37.390,102.155,1598.788,4674.968,12.077,37.417,212.230,528.670,134.000,1395.800,330.700,768.300,790.393,5822.215,1.713,9.370
12.455,61.521,1.238,0.372,1.000,1.000,2.000,37.247,102.198,1459.690,3824.917,12.077,37.750,173.923,371.970,120.700,424.020,310.000,609.840,595.720,4770.714,1.417,7.856
9.815,63.410,1.296,0.431,1.000,1.000,2.400,41.893,127.568,1520.228,4299.704,15.183,49.053,205.177,489.143,134.000,2075.920,382.250,1623.840,758.557,5338.656,1.840,8.971
10.308,78.059,1.280,0.362,1.000,1.000,2.000,40.042,121.139,1090.483,3451.068,13.670,43.213,148.547,316.090,134.000,2070.640,359.200,702.820,521.520,4397.439,1.433,7.773
10.115,92.717,1.423,0.552,1.000,1.000,3.000,40.706,127.256,1155.015,4640.068,14.603,47.423,157.800,480.010,134.000,2070.640,425.950,718.500,699.837,5684.019,1.760,9.555
8.633,80.099,1.414,0.656,1.000,1.000,3.000,42.159,136.521,1155.015,4640.068,16.070,54.597,157.800,480.010,134.000,2070.640,491.600,718.500,708.477,5683.352,1.850,9.571
8.966,100.792,1.379,0.649,1.000,1.000,3.000,42.407,131.248,1009.019,4636.559,16.117,52.347,124.873,467.893,134.000,437.900,445.650,701.320,661.230,5630.631,1.737,9.385
8.062,90.559,1.355,0.616,1.000,1.000,3.000,42.320,138.313,1032.159,4638.801,16.470,56.750,137.867,477.943,134.000,2070.640,503.950,718.500,689.030,5642.243,1.837,9.455
8.633,87.632,1.367,0.632,1.000,1.000,3.000,42.194,137.433,1053.787,4639.870,16.470,56.370,150.620,485.520,134.000,3087.280,523.250,807.620,708.980,5651.137,1.887,9.504
8.355,75.713,1.367,0.632,1.000,1.000,3.000,47.629,134.787,923.415,3711.746,16.537,51.503,145.600,330.100,134.500,3354.080,547.000,804.440,543.740,4489.346,1.557,7.584
8.733,75.529,1.310,0.559,1.000,1.000,2.200,41.579,133.022,904.710,3711.733,14.740,49.047,134.447,327.767,134.000,3095.360,523.250,804.440,526.000,4485.128,1.507,7.579
