mean_silence_duration,variance_silence_duration,mean_activity_duration,variance_activity_duration,30_quartile_activity_duration,60_quartile_activity_duration,90_quartile_activity_duration,tcp_upload_bytes_std_dev,tcp_download_bytes_std_dev,udp_upload_bytes_std_dev,udp_download_bytes_std_dev,tcp_upload_bytes_mean,tcp_download_bytes_mean,udp_upload_bytes_mean,udp_download_bytes_mean,95_percentile_upload_bytes,98_percentile_upload_bytes,95_percentile_download_bytes,98_percentile_download_bytes,bytes_mean,bytes_std_dev,packets_mean,packets_std_dev
13.800,101.560,1.200,0.160,1.000,1.000,2.000,49.651,67.890,648.674,3019.491,10.707,20.717,73.310,274.920,134.000,212.820,205.250,466.300,379.653,3397.579,0.940,5.357
14.632,100.022,1.222,0.173,1.000,1.000,2.000,49.113,65.252,648.674,3019.491,10.127,19.137,73.310,274.920,82.700,212.820,195.450,466.300,377.493,3397.720,0.913,5.352
12.500,91.977,1.190,0.154,1.000,1.000,2.000,49.166,64.010,648.674,3019.491,10.393,19.727,73.310,274.920,82.700,212.820,195.450,466.300,378.350,3397.628,0.937,5.355
13.190,99.773,1.150,0.128,1.000,1.000,2.000,49.113,59.309,648.674,3019.491,10.127,17.780,73.310,274.920,82.700,212.820,195.200,466.300,376.137,3397.758,0.917,5.354
12.545,102.430,1.143,0.122,1.000,1.000,2.000,28.876,51.174,717.401,3021.842,7.727,15.077,98.013,285.603,134.000,1103.720,169.550,944.820,406.420,3425.210,0.957,5.465
13.143,98.122,1.200,0.260,1.000,1.000,2.000,25.188,50.705,578.212,5030.542,7.270,16.323,88.240,510.970,44.700,2145.120,169.350,1813.420,622.803,5341.507,1.243,7.420
13.900,110.990,1.158,0.238,1.000,1.000,1.200,24.183,46.814,478.374,4046.869,6.737,14.773,65.950,264.890,40.000,174.040,158.000,267.400,352.350,4220.323,0.840,5.720
14.684,155.900,1.167,0.250,1.000,1.000,1.300,25.200,44.992,478.374,4046.869,7.050,14.197,65.950,264.890,40.000,174.040,143.750,267.400,352.087,4220.332,0.840,5.721
16.529,185.779,1.188,0.277,1.000,1.000,1.500,23.959,43.642,478.374,4046.869,6.337,12.997,65.950,264.890,40.000,174.040,137.300,267.400,350.173,4220.445,0.810,5.717
16.529,165.779,1.188,0.277,1.000,1.000,1.500,24.109,45.420,478.374,4046.869,6.603,14.087,65.950,264.890,40.000,174.040,158.000,267.400,351.530,4220.366,0.823,5.717
17.688,184.715,1.133,0.249,1.000,1.000,1.000,24.035,43.709,424.076,4045.131,6.470,13.333,52.970,257.117,40.000,134.000,137.300,224.600,329.890,4206.158,0.750,5.596
17.625,220.734,1.125,0.234,1.000,1.000,1.000,24.990,43.623,424.076,4045.131,6.650,13.097,52.970,257.117,40.000,134.000,137.300,224.600,329.833,4206.173,0.750,5.598
18.867,211.982,1.214,0.311,1.000,1.000,1.700,23.647,39.019,517.944,4045.904,5.803,10.783,77.557,267.867,75.100,2145.120,137.300,877.940,362.010,4221.417,0.793,5.654
18.867,224.782,1.214,0.311,1.000,1.000,1.700,23.485,37.201,517.944,4045.904,5.537,9.823,77.557,267.867,75.100,2145.120,128.450,877.940,360.783,4221.493,0.780,5.653
23.833,231.139,1.273,0.380,1.000,1.000,2.000,22.548,38.990,416.377,4044.102,5.127,9.977,52.853,257.183,40.000,144.600,120.100,281.700,325.140,4198.783,0.690,5.514
24.000,270.167,1.091,0.083,1.000,1.000,1.000,23.547,38.329,301.712,108.552,4.907,7.853,24.587,10.750,40.000,134.000,111.150,159.680,48.097,390.879,0.267,1.212
24.000,206.833,1.091,0.083,1.000,1.000,1.000,23.016,42.344,301.712,108.552,5.127,9.440,24.587,10.750,40.000,134.000,111.150,194.580,49.903,391.239,0.287,1.224
19.000,210.933,1.071,0.066,1.000,1.000,1.000,53.757,376.945,552.277,2714.017,7.953,31.090,61.993,179.427,72.400,144.600,114.000,428.700,280.463,3231.194,0.700,5.415
14.789,194.798,1.056,0.052,1.000,1.000,1.000,54.300,377.098,595.045,2714.427,8.667,32.483,80.783,185.053,134.000,2086.820,121.550,759.400,306.987,3239.982,0.777,5.438
15.667,178.000,1.059,0.055,1.000,1.000,1.000,53.757,376.882,595.045,2714.427,7.953,30.860,80.783,185.053,82.700,2086.820,114.000,759.400,304.650,3240.120,0.750,5.434
14.789,143.745,1.056,0.052,1.000,1.000,1.000,54.464,379.291,595.045,2714.427,8.487,33.480,80.783,185.053,134.000,2086.820,114.300,773.120,307.803,3240.270,0.790,5.472
14.000,138.900,1.053,0.050,1.000,1.000,1.000,54.520,379.471,631.486,2715.872,8.753,34.543,93.527,192.987,134.000,2377.020,186.550,877.040,329.810,3254.124,0.867,5.572
14.842,180.343,1.000,0.000,1.000,1.000,1.000,55.019,379.503,557.794,2714.423,9.333,35.240,68.940,182.237,82.700,212.140,117.150,731.800,295.750,3234.099,0.800,5.513
14.050,132.347,1.000,0.000,1.000,1.000,1.000,55.182,379.682,557.794,2714.423,9.523,36.053,68.940,182.237,82.700,212.140,121.550,731.800,296.753,3234.053,0.817,5.519
12.087,110.775,1.000,0.000,1.000,1.000,1.000,55.510,383.312,557.794,2714.423,10.457,41.713,68.940,182.237,120.700,198.420,186.550,760.220,303.347,3234.069,0.870,5.535
12.682,101.490,1.000,0.000,1.000,1.000,1.000,55.436,382.791,557.794,2714.423,10.590,41.550,68.940,182.237,120.700,198.420,184.550,760.220,303.317,3233.988,0.870,5.528
13.286,144.776,1.000,0.000,1.000,1.000,1.000,55.726,382.563,557.794,2714.423,10.637,40.857,68.940,182.237,134.000,198.420,159.300,760.220,302.670,3234.008,0.863,5.528
14.050,146.647,1.000,0.000,1.000,1.000,1.000,26.660,80.571,444.732,187.217,7.497,19.243,56.807,24.420,82.000,151.180,135.200,731.580,107.967,629.959,0.533,2.123
16.706,136.208,1.000,0.000,1.000,1.000,1.000,26.660,80.203,384.470,176.116,7.497,19.013,38.017,18.793,72.400,134.000,129.050,497.760,83.320,574.005,0.483,2.070
14.050,167.248,1.000,0.000,1.000,1.000,1.000,27.694,82.130,532.925,242.106,8.077,20.450,68.413,32.437,120.700,151.180,135.200,760.220,129.377,783.303,0.600,2.414
15.722,180.201,1.000,0.000,1.000,1.000,1.000,25.231,71.129,532.925,242.106,7.097,18.140,68.413,32.437,80.000,134.340,135.200,731.580,126.087,782.055,0.547,2.314
15.722,146.090,1.000,0.000,1.000,1.000,1.000,25.641,73.267,488.541,219.594,7.497,19.550,55.670,24.503,80.000,134.000,134.150,416.560,107.220,716.169,0.507,2.071
15.722,142.090,1.000,0.000,1.000,1.000,1.000,25.894,74.807,488.541,219.594,8.030,21.567,55.670,24.503,80.000,134.000,147.200,416.560,109.770,716.127,0.533,2.077
14.842,158.028,1.000,0.000,1.000,1.000,1.000,28.752,79.243,488.541,219.594,8.907,24.277,55.670,24.503,80.000,134.000,159.050,441.060,113.357,716.790,0.577,2.136
16.706,164.913,1.000,0.000,1.000,1.000,1.000,26.740,58.687,488.541,219.594,8.193,20.543,55.670,24.503,40.000,134.000,155.050,311.620,108.910,714.681,0.550,2.079
16.706,134.561,1.000,0.000,1.000,1.000,1.000,27.400,60.370,488.541,219.594,8.193,20.920,55.670,24.503,40.000,134.800,156.600,311.620,109.287,714.941,0.553,2.101
16.706,158.561,1.000,0.000,1.000,1.000,1.000,27.284,59.501,488.541,219.594,7.927,19.910,55.670,24.503,40.000,134.800,156.600,311.620,108.010,714.970,0.540,2.098
17.812,198.152,1.000,0.000,1.000,1.000,1.000,28.120,59.244,372.160,167.663,8.107,19.530,30.397,13.643,40.000,134.000,151.200,276.300,71.677,543.912,0.450,1.660
19.067,166.329,1.000,0.000,1.000,1.000,1.000,27.164,58.841,372.160,167.663,7.660,19.050,30.397,13.643,40.000,134.000,151.200,276.300,70.750,543.816,0.437,1.647
19.067,191.529,1.000,0.000,1.000,1.000,1.000,27.224,57.846,329.557,137.855,7.793,19.257,26.550,10.550,40.000,134.000,155.050,235.820,64.150,470.772,0.430,1.540
17.812,176.152,1.000,0.000,1.000,1.000,1.000,28.231,56.386,329.557,137.855,8.373,19.383,26.550,10.550,40.000,134.000,151.200,217.360,64.857,470.659,0.450,1.556
20.500,199.393,1.000,0.000,1.000,1.000,1.000,26.906,52.914,329.557,137.855,7.527,17.580,26.550,10.550,40.000,134.000,147.400,203.280,62.207,470.125,0.413,1.517
17.750,223.438,1.067,0.062,1.000,1.000,1.000,27.164,54.852,329.557,137.855,7.660,18.153,26.550,10.550,40.000,134.000,156.050,235.160,62.913,470.409,0.433,1.553
22.000,195.692,1.077,0.071,1.000,1.000,1.000,23.676,46.116,329.557,137.855,6.593,14.647,26.550,10.550,40.000,134.000,121.950,203.640,58.340,468.828,0.373,1.438
19.000,207.867,1.071,0.066,1.000,1.000,1.000,24.789,55.955,329.557,137.855,6.640,15.007,26.550,10.550,40.000,134.000,119.100,243.120,58.747,470.145,0.367,1.467
20.429,177.388,1.077,0.071,1.000,1.000,1.000,22.824,52.861,329.557,137.855,6.060,13.663,26.550,10.550,40.000,134.000,114.000,176.360,56.823,469.498,0.343,1.416
20.429,167.959,1.077,0.071,1.000,1.000,1.000,22.742,52.668,329.557,137.855,5.927,13.353,26.550,10.550,40.000,134.000,114.000,176.360,56.380,469.489,0.337,1.413
20.429,192.959,1.077,0.071,1.000,1.000,1.000,22.904,53.215,329.557,137.855,6.193,14.073,26.550,10.550,40.000,134.000,114.000,176.360,57.367,469.525,0.350,1.419
17.750,206.562,1.067,0.062,1.000,1.000,1.000,165.426,175.423,419.394,188.261,15.820,23.897,41.640,18.000,40.000,134.000,114.250,243.120,99.357,858.322,0.510,2.949
17.625,207.609,1.200,0.160,1.000,1.000,2.000,165.717,176.420,348.733,178.037,16.120,23.787,35.090,17.893,80.000,134.200,114.000,252.540,92.890,772.125,0.483,2.789
17.625,205.609,1.200,0.160,1.000,1.000,2.000,165.955,180.023,348.733,178.037,16.373,26.517,35.090,17.893,80.000,144.000,120.050,426.060,95.873,773.035,0.490,2.799
16.529,202.131,1.188,0.152,1.000,1.000,2.000,166.088,179.851,348.733,178.037,16.687,26.247,35.090,17.893,80.000,144.000,114.250,426.060,95.917,773.048,0.497,2.805
18.933,219.662,1.143,0.122,1.000,1.000,1.700,166.041,181.525,348.733,178.037,16.020,25.277,35.090,17.893,80.000,144.000,114.000,430.260,94.280,773.491,0.450,2.781
17.625,237.234,1.200,0.160,1.000,1.000,2.000,166.198,184.063,576.420,3701.753,16.820,28.753,61.750,231.783,80.700,174.720,114.300,492.180,339.107,4247.448,0.853,6.959
20.286,258.633,1.231,0.178,1.000,1.000,2.000,166.030,180.968,636.040,3703.522,16.373,27.097,77.507,239.223,80.700,210.000,122.150,493.780,360.200,4264.491,0.893,7.020
18.867,237.982,1.214,0.168,1.000,1.000,2.000,166.085,180.894,671.015,3703.710,16.553,26.820,90.133,242.327,96.000,261.900,125.950,588.000,375.833,4271.836,0.913,7.026
18.867,232.249,1.214,0.168,1.000,1.000,2.000,166.090,181.229,671.015,3703.710,16.820,27.867,90.133,242.327,96.000,261.900,146.950,588.000,377.147,4271.752,0.927,7.026
18.867,255.982,1.214,0.168,1.000,1.000,2.000,166.090,182.395,671.015,3703.710,16.820,28.893,90.133,242.327,96.000,261.900,203.050,588.000,378.173,4271.727,0.927,7.026
20.286,247.776,1.231,0.178,1.000,1.000,2.000,27.581,73.466,784.069,5532.724,7.060,18.693,103.050,473.453,96.000,261.900,203.050,588.000,602.257,6236.619,1.160,9.573
24.000,199.833,1.091,0.083,1.000,1.000,1.000,25.531,69.965,750.968,5532.219,6.493,17.650,83.050,463.010,40.000,134.800,123.100,394.000,570.203,6233.469,1.090,9.565
28.900,273.290,1.100,0.090,1.000,1.000,1.100,23.299,59.368,750.968,5532.219,6.240,14.813,83.050,463.010,40.000,134.000,114.300,386.120,567.113,6233.582,1.083,9.560
29.000,521.600,1.111,0.099,1.000,1.000,1.200,22.268,59.561,750.968,5532.219,6.060,15.103,83.050,463.010,40.000,134.000,114.400,386.120,567.223,6233.567,1.083,9.559
29.000,521.600,1.111,0.099,1.000,1.000,1.200,22.351,52.415,750.968,5532.219,6.193,14.437,83.050,463.010,40.000,134.000,114.400,289.960,566.690,6233.546,1.090,9.559
26.182,548.694,1.091,0.083,1.000,1.000,1.000,20.932,42.763,673.670,4128.944,5.660,11.887,88.893,266.820,40.000,199.300,123.100,931.960,373.260,4659.460,0.813,7.223
24.000,534.167,1.091,0.083,1.000,1.000,1.000,22.028,42.106,617.968,4127.407,5.840,11.430,73.377,259.380,41.600,134.200,114.000,396.900,350.027,4643.919,0.757,7.156
26.273,493.107,1.100,0.090,1.000,1.000,1.100,21.697,60.437,579.438,4127.251,5.927,15.530,60.750,256.277,40.000,134.000,123.650,391.200,338.483,4637.021,0.750,7.149
26.273,521.107,1.100,0.090,1.000,1.000,1.100,22.109,65.720,579.438,4127.251,6.327,16.860,60.750,256.277,40.000,134.000,123.650,501.940,340.213,4637.007,0.777,7.160
26.273,536.926,1.100,0.090,1.000,1.000,1.100,21.942,61.764,579.438,4127.251,6.060,15.113,60.750,256.277,40.000,134.000,114.350,501.940,338.200,4637.078,0.763,7.159
24.000,555.167,1.091,0.083,1.000,1.000,1.000,24.844,78.870,562.423,3495.996,7.173,19.137,59.560,219.740,41.600,134.000,121.100,501.940,305.610,4037.534,0.770,6.824
26.273,353.471,1.100,0.090,1.000,1.000,1.100,23.665,78.462,562.423,3495.996,6.593,18.347,59.560,219.740,40.000,134.000,119.100,501.940,304.240,4037.601,0.750,6.821
22.077,228.071,1.083,0.076,1.000,1.000,1.000,24.553,81.424,562.423,3495.996,6.860,19.670,59.560,219.740,41.600,134.000,121.750,501.940,305.830,4037.581,0.763,6.825
23.917,313.076,1.083,0.076,1.000,1.000,1.000,24.920,80.976,562.423,3495.996,6.907,18.980,59.560,219.740,72.400,134.000,119.100,501.940,305.187,4037.615,0.757,6.825
24.000,545.000,1.091,0.083,1.000,1.000,1.000,23.738,79.321,562.423,3495.996,6.327,17.673,59.560,219.740,41.600,134.000,114.250,501.940,303.300,4037.688,0.737,6.822
26.273,545.835,1.000,0.000,1.000,1.000,1.000,24.037,79.651,567.358,3495.795,6.460,18.117,53.573,212.740,40.000,134.000,114.000,298.780,290.890,4039.079,0.720,6.828
24.083,494.410,1.000,0.000,1.000,1.000,1.000,23.885,78.852,567.366,3495.795,6.193,17.130,53.333,212.740,40.000,134.000,114.000,298.780,289.397,4039.153,0.703,6.827
20.500,445.393,1.000,0.000,1.000,1.000,1.000,24.848,68.462,607.474,3497.995,6.373,14.370,66.067,220.660,42.000,134.000,114.000,248.800,307.470,4055.222,0.767,6.929
22.154,475.976,1.000,0.000,1.000,1.000,1.000,23.171,61.866,607.474,3497.995,5.260,11.613,66.067,220.660,40.000,134.000,106.050,168.580,303.600,4055.326,0.713,6.915
20.500,459.964,1.000,0.000,1.000,1.000,1.000,23.275,67.230,607.474,3497.995,5.927,14.580,66.067,220.660,40.000,134.000,114.000,254.160,307.233,4055.179,0.753,6.919
22.154,443.207,1.000,0.000,1.000,1.000,1.000,21.413,45.947,395.106,195.616,5.260,10.927,39.250,18.620,40.000,134.000,103.200,191.240,74.057,604.154,0.360,1.856
22.077,486.071,1.000,0.000,1.000,1.000,1.000,22.743,46.588,395.106,195.616,5.840,11.633,39.250,18.620,40.000,134.000,107.350,191.240,75.343,604.217,0.380,1.870
24.000,299.833,1.000,0.000,1.000,1.000,1.000,20.974,40.427,616.896,3879.946,4.993,9.603,66.780,242.780,40.000,134.000,98.250,191.240,324.157,4396.815,0.727,6.917
16.706,190.796,1.000,0.000,1.000,1.000,1.000,21.836,43.245,655.518,3880.165,5.393,11.110,85.390,248.043,42.000,186.700,114.000,365.840,349.937,4404.973,0.790,6.939
17.750,199.188,1.000,0.000,1.000,1.000,1.000,22.591,51.113,655.518,3880.165,5.973,13.267,85.390,248.043,80.000,186.700,116.000,462.860,352.673,4404.871,0.810,6.939
22.154,338.284,1.000,0.000,1.000,1.000,1.000,21.002,51.311,569.668,3878.283,5.393,12.680,58.873,237.343,40.000,134.000,114.000,258.080,314.290,4382.291,0.700,6.838
22.154,321.669,1.000,0.000,1.000,1.000,1.000,21.094,54.055,569.668,3878.283,5.527,13.707,58.873,237.343,40.000,134.000,114.000,309.040,315.450,4382.254,0.707,6.839
20.500,335.679,1.000,0.000,1.000,1.000,1.000,21.185,53.962,568.065,3877.135,5.660,14.247,58.870,237.020,40.000,134.000,164.250,361.980,315.797,4377.747,0.710,6.804
19.067,322.862,1.000,0.000,1.000,1.000,1.000,22.437,54.261,568.065,3877.135,6.107,14.627,58.870,237.020,40.000,134.000,164.250,361.980,316.623,4377.711,0.723,6.807
22.154,364.592,1.000,0.000,1.000,1.000,1.000,21.250,53.973,568.065,3877.135,5.260,13.117,58.870,237.020,40.000,134.000,114.000,459.080,314.267,4377.842,0.683,6.801
24.083,510.910,1.000,0.000,1.000,1.000,1.000,20.556,53.616,568.065,3877.135,5.127,12.820,58.870,237.020,40.000,134.000,114.000,459.080,313.837,4377.855,0.677,6.798
22.077,633.456,1.083,0.076,1.000,1.000,1.000,20.556,53.552,640.759,3878.076,5.127,12.777,83.237,247.553,41.600,184.460,169.400,653.600,348.693,4393.939,0.757,6.891
20.429,600.673,1.077,0.071,1.000,1.000,1.000,21.942,56.325,574.522,4025.912,5.707,14.157,77.767,256.110,72.000,184.460,178.050,653.600,353.740,4446.798,0.750,6.449
26.273,626.926,1.100,0.090,1.000,1.000,1.100,20.556,55.091,529.762,4025.711,5.127,13.160,59.157,250.847,40.000,134.000,116.600,466.580,328.290,4438.727,0.690,6.426
24.000,453.167,1.091,0.083,1.000,1.000,1.000,20.967,47.951,529.762,4025.711,4.860,11.040,59.157,250.847,40.000,134.000,114.000,466.580,325.903,4438.803,0.677,6.427
26.182,557.240,1.091,0.083,1.000,1.000,1.000,21.855,48.638,529.762,4025.711,5.573,11.997,59.157,250.847,40.000,134.000,114.000,466.580,327.573,4438.705,0.703,6.429
26.273,783.471,1.100,0.090,1.000,1.000,1.100,20.556,45.705,529.762,4025.711,5.127,11.040,59.157,250.847,40.000,134.000,114.000,466.580,326.170,4438.751,0.690,6.426
32.333,773.556,1.125,0.109,1.000,1.000,1.300,21.408,45.920,484.948,4024.965,5.127,10.543,46.427,243.250,40.000,134.000,89.600,299.320,305.347,4428.613,0.630,6.359
32.333,718.000,1.125,0.109,1.000,1.000,1.300,21.500,46.738,484.948,4024.965,5.260,11.083,46.427,243.250,40.000,134.000,101.650,299.320,306.020,4428.582,0.637,6.360
26.273,543.653,1.100,0.090,1.000,1.000,1.100,22.658,39.233,555.461,4026.760,5.573,9.930,62.247,251.063,40.000,134.000,114.000,299.320,328.813,4445.761,0.713,6.469
24.000,470.667,1.091,0.083,1.000,1.000,1.000,21.985,39.026,576.061,4026.920,5.127,9.550,71.287,254.147,40.000,134.800,114.000,321.540,340.110,4449.856,0.720,6.476
24.083,534.410,1.000,0.000,1.000,1.000,1.000,22.811,51.687,493.346,4026.032,5.793,12.730,46.920,243.613,40.000,134.000,114.000,299.320,309.057,4433.845,0.680,6.391
22.077,533.148,1.083,0.076,1.000,1.000,1.000,25.762,57.463,501.075,4186.283,6.630,14.103,53.840,265.507,40.000,134.800,114.000,340.200,340.080,4371.401,0.780,6.010
20.429,529.816,1.077,0.071,1.000,1.000,1.000,26.785,62.305,501.075,4186.283,7.077,15.727,53.840,265.507,42.000,134.800,114.750,386.260,342.150,4371.341,0.793,6.013
22.077,371.609,1.083,0.076,1.000,1.000,1.000,25.899,62.347,501.075,4186.283,6.897,15.957,53.840,265.507,40.000,134.800,114.750,386.260,342.200,4371.327,0.793,6.010
20.429,258.531,1.077,0.071,1.000,1.000,1.000,26.107,60.370,501.075,4186.283,6.363,14.200,53.840,265.507,40.000,134.800,114.000,386.260,339.910,4371.462,0.767,6.012
22.000,345.385,1.077,0.071,1.000,1.000,1.000,26.720,60.954,501.075,4186.283,6.943,15.023,53.840,265.507,42.000,134.800,114.000,386.260,341.313,4371.378,0.787,6.012
22.077,537.456,1.083,0.076,1.000,1.000,1.000,24.767,57.921,501.075,4186.283,6.097,13.260,53.840,265.507,40.000,134.000,114.000,386.260,338.703,4371.477,0.753,6.005
19.000,475.467,1.071,0.066,1.000,1.000,1.000,24.767,57.426,583.817,4187.957,6.097,13.000,77.960,276.220,80.700,252.440,114.000,529.080,373.277,4391.251,0.837,6.097
20.429,507.102,1.077,0.071,1.000,1.000,1.000,24.767,57.866,517.665,4186.278,6.097,13.227,62.140,268.407,42.000,135.540,114.000,449.460,349.870,4374.075,0.767,5.984
20.429,477.673,1.077,0.071,1.000,1.000,1.000,25.838,58.152,494.472,4186.134,6.543,13.607,53.100,265.323,42.000,134.000,114.000,386.260,338.573,4369.945,0.760,5.980
22.077,498.840,1.083,0.076,1.000,1.000,1.000,24.551,50.217,494.472,4186.134,5.963,11.853,53.100,265.323,40.000,134.000,114.000,257.600,336.240,4369.960,0.733,5.965
26.182,477.967,1.200,0.360,1.000,1.000,1.200,22.493,65.350,303.914,140.377,5.793,13.677,24.120,10.713,40.000,134.000,114.000,246.180,54.303,449.553,0.313,1.386
23.917,499.076,1.182,0.331,1.000,1.000,1.000,22.408,61.751,434.966,223.889,5.660,12.400,48.890,23.567,42.000,134.000,114.000,250.000,90.517,670.061,0.400,1.975
22.000,459.846,1.167,0.306,1.000,1.000,1.000,23.516,64.520,434.966,223.889,5.973,13.303,48.890,23.567,80.000,134.000,114.000,342.120,91.733,670.254,0.407,1.982
22.000,254.615,1.167,0.306,1.000,1.000,1.000,22.493,70.158,434.966,223.889,5.793,15.293,48.890,23.567,42.000,134.000,114.000,406.800,93.543,670.641,0.410,1.979
20.286,131.490,1.231,0.331,1.000,1.000,1.800,22.961,69.645,636.739,3629.871,5.660,14.670,75.947,233.167,80.000,134.000,114.000,452.980,329.443,4148.385,0.767,6.676
20.214,132.740,1.214,0.311,1.000,1.000,1.700,23.901,72.823,636.739,3629.871,6.640,17.520,75.947,233.167,80.000,134.000,155.200,452.980,333.273,4148.181,0.810,6.678
23.833,161.639,1.273,0.380,1.000,1.000,2.000,22.821,74.312,561.759,3627.813,6.327,18.137,51.827,222.453,40.000,134.000,116.050,341.320,298.743,4126.913,0.720,6.592
17.625,179.109,1.200,0.293,1.000,1.000,1.600,24.955,96.467,561.759,3627.813,7.793,25.287,51.827,222.453,80.000,134.000,186.450,448.360,307.360,4126.931,0.803,6.613
17.625,157.484,1.200,0.293,1.000,1.000,1.600,24.955,96.486,561.759,3627.813,7.793,25.307,51.827,222.453,80.000,134.000,186.450,448.360,307.380,4126.931,0.803,6.613
16.529,149.661,1.188,0.277,1.000,1.000,1.500,26.347,96.636,561.759,3627.813,7.973,25.097,51.827,222.453,80.000,134.000,195.750,448.360,307.350,4126.963,0.807,6.618
17.750,173.688,1.067,0.062,1.000,1.000,1.000,24.266,82.037,561.759,3627.813,6.593,20.237,51.827,222.453,40.000,134.000,156.550,341.320,301.110,4126.947,0.747,6.605
15.167,188.250,1.588,3.536,1.000,1.000,2.000,115.367,562.742,2143.771,18015.750,18.877,60.353,382.267,1628.717,134.000,10306.360,413.900,3259.460,2090.213,19778.686,3.023,21.727
12.571,171.769,1.714,3.156,1.000,1.000,2.000,116.654,563.322,2228.894,18016.046,21.203,65.153,457.240,1667.750,2773.750,10306.360,893.550,3923.540,2211.347,19792.583,3.360,21.825
9.481,147.213,1.692,2.905,1.000,1.000,2.500,129.285,563.718,2257.475,18015.495,26.350,69.757,497.550,1675.537,4143.250,10306.360,1133.200,3923.540,2269.193,19793.122,3.533,21.825
9.519,138.620,1.654,2.919,1.000,1.000,2.500,129.685,563.826,2214.219,17664.565,27.620,72.793,470.493,1465.937,3226.150,10306.360,942.000,3342.700,2036.843,19388.399,3.213,20.918
7.935,88.770,1.800,3.493,1.000,1.000,3.200,129.944,563.991,2431.396,17662.860,27.887,73.553,626.230,1525.333,4629.700,11112.820,1665.100,3342.700,2253.003,19414.253,3.637,21.006
7.594,79.179,1.781,3.296,1.000,1.000,2.900,130.329,563.832,2442.197,17662.704,29.127,74.343,642.033,1527.687,4672.450,11112.820,1665.100,3342.700,2273.190,19414.391,3.697,21.002
8.857,100.122,1.926,3.772,1.000,1.000,3.800,130.035,561.188,2442.197,17662.704,27.347,67.660,642.033,1527.687,4672.450,11112.820,1665.100,3342.700,2264.727,19415.244,3.607,21.007
8.517,103.698,1.893,3.667,1.000,1.000,3.600,130.052,561.849,2442.197,17662.704,27.747,70.097,642.033,1527.687,4672.450,11112.820,1665.100,3342.700,2267.563,19414.952,3.637,21.006
7.839,98.071,1.900,3.423,1.000,1.000,3.200,130.257,563.553,2483.424,18058.995,28.813,74.783,676.697,1767.457,4742.950,11112.820,1974.800,4299.680,2547.750,19798.150,4.103,21.605
7.531,87.124,1.844,3.257,1.000,1.000,2.900,130.338,563.517,2483.424,18058.995,29.927,77.483,676.697,1767.457,4742.950,11112.820,1974.800,4299.680,2551.563,19797.678,4.153,21.599
8.621,95.063,1.724,1.924,1.000,1.000,3.200,67.052,94.511,1712.077,3891.178,17.463,37.620,402.870,377.137,4143.250,5556.400,1404.800,2909.340,835.090,4528.944,2.023,6.825
10.400,124.880,1.600,1.760,1.000,1.000,2.600,64.477,89.142,1597.136,3876.837,15.403,33.523,327.897,338.103,2194.200,4740.220,1162.100,2511.160,714.927,4430.198,1.700,6.432
11.478,171.554,1.636,1.868,1.000,1.000,2.000,57.447,88.920,1604.135,3877.717,13.917,31.530,321.397,343.167,2001.100,4862.900,1394.300,2511.160,710.010,4436.626,1.667,6.478
11.478,176.076,1.636,1.868,1.000,1.000,2.000,56.246,87.227,1604.135,3877.717,12.780,29.103,321.397,343.167,2001.100,4862.900,1394.300,2511.160,706.447,4437.098,1.630,6.480
12.905,167.515,1.381,0.522,1.000,1.000,2.000,56.263,96.584,1304.479,3870.588,13.133,31.803,194.337,295.923,134.000,3221.320,526.350,1655.440,535.197,4297.430,1.357,6.341
10.760,153.782,1.292,0.457,1.000,1.000,2.000,56.286,109.746,1627.861,3872.644,13.673,36.797,249.810,304.667,134.000,3929.540,609.150,2511.160,604.947,4424.399,1.553,6.704
9.556,134.765,1.500,1.179,1.000,1.000,2.000,105.391,484.091,2910.031,5842.737,24.703,82.773,612.597,720.357,3242.800,10845.080,1611.400,6630.920,1440.430,7287.131,3.067,11.376
8.690,102.904,1.714,1.633,1.000,1.000,3.300,105.169,483.673,3025.845,8906.269,25.190,84.887,730.183,1170.640,5377.100,10956.700,2578.750,7348.740,2010.900,10018.454,3.837,13.600
9.071,100.709,1.704,1.690,1.000,1.000,3.400,104.895,484.010,3001.965,8054.595,24.923,86.387,711.657,933.230,4865.050,10956.700,2057.800,6891.600,1756.197,9222.807,3.437,12.612
9.036,99.820,1.741,1.674,1.000,1.000,3.400,105.180,485.030,3001.965,8054.595,25.323,87.940,711.657,933.230,4865.050,10956.700,2057.800,6891.600,1758.150,9222.541,3.467,12.619
8.793,94.716,1.607,1.453,1.000,1.000,2.300,105.368,485.528,2851.410,8053.372,26.437,92.253,630.273,904.433,4314.700,10845.080,1611.400,6891.600,1653.397,9163.430,3.280,12.437
8.467,55.049,1.586,1.415,1.000,1.000,2.200,105.341,485.718,2851.410,8053.372,26.390,93.813,630.273,904.433,4314.700,10845.080,1611.400,6891.600,1654.910,9163.191,3.290,12.436
8.433,51.312,1.621,1.408,1.000,1.000,2.200,105.398,485.078,2839.431,8054.267,27.680,95.307,622.523,904.293,4314.700,10845.080,1629.400,6891.600,1649.803,9163.179,3.347,12.457
8.433,54.112,1.621,1.408,1.000,1.000,2.200,105.496,485.029,2839.431,8054.267,28.613,98.583,622.523,904.293,4314.700,10845.080,1629.400,6891.600,1654.013,9162.480,3.393,12.450
